job_id,family,proof_scope,mask_weight,mask_positions,mask_hex,symbolic_payload_bits,assertions,command,status,result,counterexample_id
bch-symbolic-mask-0069,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,1,68,00100000000000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0069,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0070,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,1,69,00200000000000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0070,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0071,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,1,70,00400000000000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0071,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0072,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,1,71,00800000000000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0072,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0073,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,1,72,01000000000000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0073,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0074,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,1,73,02000000000000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0074,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0075,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,1,74,04000000000000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0075,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0076,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,1,75,08000000000000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0076,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0077,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,1,76,10000000000000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0077,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0078,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,1,77,20000000000000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0078,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0079,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;1,00000000000000000003,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0079,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0080,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;2,00000000000000000005,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0080,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0081,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;3,00000000000000000009,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0081,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0082,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;4,00000000000000000011,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0082,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0083,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;5,00000000000000000021,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0083,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0084,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;6,00000000000000000041,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0084,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0085,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;7,00000000000000000081,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0085,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0086,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;8,00000000000000000101,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0086,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0087,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;9,00000000000000000201,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0087,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0088,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;10,00000000000000000401,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0088,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0089,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;11,00000000000000000801,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0089,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0090,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;12,00000000000000001001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0090,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0091,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;13,00000000000000002001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0091,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0092,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;14,00000000000000004001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0092,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0093,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;15,00000000000000008001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0093,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0094,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;16,00000000000000010001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0094,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0095,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;17,00000000000000020001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0095,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0096,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;18,00000000000000040001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0096,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0097,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;19,00000000000000080001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0097,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0098,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;20,00000000000000100001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0098,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0099,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;21,00000000000000200001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0099,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0100,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;22,00000000000000400001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0100,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0101,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;23,00000000000000800001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0101,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0102,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;24,00000000000001000001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0102,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0103,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;25,00000000000002000001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0103,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0104,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;26,00000000000004000001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0104,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0105,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;27,00000000000008000001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0105,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-0106,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,0;28,00000000000010000001,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-0106,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
